x1,provname,county,state,ownership_type,provnum,address,city_raw,zip,survey_date_output,surveytype,defpref,category,tag,tag_desc,scope,defstat,statdate,cycle,standard,complaint,filedate,address_norm,zip5,city_clean,year,def_boolean
2004,RIDGEWOOD CENTER,Bergen,NJ,For profit,315158,330 FRANKLIN TPK,RIDGEWOOD,7450,2017-08-21,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-08-21,3,N,Y,2020-02-01,330 FRANKLIN TPK,7450,RIDGEWOOD,2017,1
2005,TEANECK NURSING CENTER,Bergen,NJ,For profit,315037,1104 TEANECK ROAD,TEANECK,7666,2019-02-14,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-03-04,1,Y,N,2020-02-01,1104 TEANECK RD,7666,TEANECK,2019,1
2005,TEANECK NURSING CENTER,Bergen,NJ,For profit,315037,1104 TEANECK ROAD,TEANECK,7666,2016-10-13,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-11-14,3,Y,N,2020-02-01,1104 TEANECK RD,7666,TEANECK,2016,1
2006,WOODCLIFF LAKE HEALTH & REHABILITATION CENTER,Bergen,NJ,For profit,315133,555 CHESTNUT RIDGE ROAD,WOODCLIFF LAKE,7677,2018-06-07,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-06-20,2,Y,N,2020-02-01,555 CHESTNUT RDG RD,7677,WOODCLIFF LAKE,2018,1
2007,ASPEN HILLS HEALTHCARE CENTER,Burlington,NJ,For profit,315260,600 PEMBERTON BROWN MILLS RD,PEMBERTON,8068,2018-02-02,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-03-12,2,Y,N,2020-02-01,600 PEMBERTON BROWN MLS RD,8068,PEMBERTON,2018,1
2007,ASPEN HILLS HEALTHCARE CENTER,Burlington,NJ,For profit,315260,600 PEMBERTON BROWN MILLS RD,PEMBERTON,8068,2016-09-30,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-11-14,3,Y,N,2020-02-01,600 PEMBERTON BROWN MLS RD,8068,PEMBERTON,2016,1
2008,BURLINGTON WOODS,Burlington,NJ,For profit,315050,115 SUNSET ROAD,BURLINGTON,8016,2017-06-02,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-07-07,3,Y,N,2020-02-01,115 SUNSET RD,8016,BURLINGTON,2017,1
2009,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,Burlington,NJ,Non profit,315201,,,,,,,,,,,,,,,,,,,,,0
2010,CARE ONE AT EVESHAM,Burlington,NJ,For profit,315464,870 EAST ROUTE 70,MARLTON,8053,2018-03-09,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-04-05,2,Y,N,2020-02-01,870 E RTE 70,8053,MARLTON,2018,1
2011,CARE ONE AT MOORESTOWN,Burlington,NJ,For profit,315482,,,,,,,,,,,,,,,,,,,,,0
2012,LAUREL BROOK REHABILITATION AND HEALTHCARE CENTER,Burlington,NJ,For profit,315524,3718 CHURCH ROAD,MOUNT LAUREL,8054,2018-05-14,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-05-23,2,Y,N,2020-02-01,3718 CHURCH RD,8054,MOUNT LAUREL,2018,1
2013,MARCELLA CENTER,Burlington,NJ,For profit,315330,2305 RANCOCAS ROAD,BURLINGTON,8016,2018-09-14,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-10-19,2,Y,N,2020-02-01,2305 RANCOCAS RD,8016,BURLINGTON,2018,1
2014,MASONIC VILLAGE AT BURLINGTON,Burlington,NJ,Non profit,315166,902 JACKSONVILLE ROAD,BURLINGTON,8016,2019-07-19,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-08-01,1,Y,N,2020-02-01,902 JACKSONVILLE RD,8016,BURLINGTON,2019,1
2014,MASONIC VILLAGE AT BURLINGTON,Burlington,NJ,Non profit,315166,902 JACKSONVILLE ROAD,BURLINGTON,8016,2018-07-17,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-07-26,2,Y,N,2020-02-01,902 JACKSONVILLE RD,8016,BURLINGTON,2018,1
2014,MASONIC VILLAGE AT BURLINGTON,Burlington,NJ,Non profit,315166,902 JACKSONVILLE ROAD,BURLINGTON,8016,2017-04-03,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-05-01,3,Y,N,2020-02-01,902 JACKSONVILLE RD,8016,BURLINGTON,2017,1
2015,MEDFORD LEAS,Burlington,NJ,Non profit,315144,ONE MEDFORD LEAS WAY,MEDFORD,8055,2019-08-23,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-10-25,1,Y,N,2020-02-01,ONE MEDFORD LEAS WAY,8055,MEDFORD,2019,1
2016,POWERBACK REHABILITATION MOORESTOWN,Burlington,NJ,For profit,315517,212 MARTER AVENUE,MOORESTOWN,8057,2019-09-24,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-11-19,1,Y,N,2020-02-01,212 MARTER AVE,8057,MOORESTOWN,2019,1
2016,POWERBACK REHABILITATION MOORESTOWN,Burlington,NJ,For profit,315517,212 MARTER AVENUE,MOORESTOWN,8057,2018-09-28,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-10-30,2,Y,N,2020-02-01,212 MARTER AVE,8057,MOORESTOWN,2018,1
2017,STERLING MANOR,Burlington,NJ,For profit,315149,794 N FORKLANDING ROAD,MAPLE SHADE,8052,2019-06-06,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-08-01,1,Y,N,2020-02-01,794 N FORKLANDING RD,8052,MAPLE SHADE,2019,1
2017,STERLING MANOR,Burlington,NJ,For profit,315149,794 N FORKLANDING ROAD,MAPLE SHADE,8052,2018-05-23,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-07-17,2,Y,N,2020-02-01,794 N FORKLANDING RD,8052,MAPLE SHADE,2018,1
2018,VIRTUA HEALTH & REHAB MT HOLLY,Burlington,NJ,Non profit,315128,62 RICHMOND AVENUE,LUMBERTON,8048,2018-06-29,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-07-20,2,Y,N,2020-02-01,62 RICHMOND AVE,8048,LUMBERTON,2018,1
2018,VIRTUA HEALTH & REHAB MT HOLLY,Burlington,NJ,Non profit,315128,62 RICHMOND AVENUE,LUMBERTON,8048,2017-05-05,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-06-19,3,Y,N,2020-02-01,62 RICHMOND AVE,8048,LUMBERTON,2017,1
2019,WILLOWBROOKE COURT SKILLED CARE AT EVERGREENS,Burlington,NJ,Non profit,315077,,,,,,,,,,,,,,,,,,,,,0
2020,WYNWOOD REHABILITATION AND HEALTHCARE CENTER,Burlington,NJ,For profit,315047,1700 WYNWOOD DRIVE,CINNAMINSON,8077,2019-03-28,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-05-31,1,Y,N,2020-02-01,1700 WYNWOOD DR,8077,CINNAMINSON,2019,1
2021,ABIGAIL HOUSE FOR NURSING & REHABILITATION,Camden,NJ,For profit,315267,1105 -1115 LINDEN STREET,CAMDEN,8102,2017-11-03,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-12-07,3,Y,N,2020-02-01,1105 1115 LINDEN ST,8102,CAMDEN,2017,1
2022,AVISTA HEALTHCARE,Camden,NJ,For profit,315068,3025 CHAPEL AVENUE WEST,CHERRY HILL,8002,2019-05-15,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-05-29,1,Y,N,2020-02-01,3025 CHAPEL AVE W,8002,CHERRY HILL,2019,1
2022,AVISTA HEALTHCARE,Camden,NJ,For profit,315068,3025 CHAPEL AVENUE WEST,CHERRY HILL,8002,2017-03-31,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-05-01,3,Y,N,2020-02-01,3025 CHAPEL AVE W,8002,CHERRY HILL,2017,1
2023,BARCLAYS REHABILITATION AND HEALTHCARE CENTER,Camden,NJ,For profit,315013,1412 MARLTON PIKE,CHERRY HILL,8034,2019-03-01,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-03-29,1,Y,N,2020-02-01,1412 MARLTON PIKE,8034,CHERRY HILL,2019,1
2023,BARCLAYS REHABILITATION AND HEALTHCARE CENTER,Camden,NJ,For profit,315013,1412 MARLTON PIKE,CHERRY HILL,8034,2018-02-09,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-02-23,2,Y,N,2020-02-01,1412 MARLTON PIKE,8034,CHERRY HILL,2018,1
2024,LAUREL MANOR HEALTHCARE AND REHABILITATION CENTER,Camden,NJ,For profit,315008,18 W LAUREL ROAD,STRATFORD,8084,2016-12-22,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-12-29,3,Y,N,2020-02-01,18 W LAUREL RD,8084,STRATFORD,2016,1
2025,LIONS GATE,Camden,NJ,Non profit,315499,1100 LAUREL OAK ROAD,VOORHEES,8043,2019-11-01,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-12-01,1,Y,N,2020-02-01,1100 LAUREL OAK RD,8043,VOORHEES,2019,1
2025,LIONS GATE,Camden,NJ,Non profit,315499,1100 LAUREL OAK ROAD,VOORHEES,8043,2017-07-14,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-08-30,3,Y,N,2020-02-01,1100 LAUREL OAK RD,8043,VOORHEES,2017,1
2026,MANORCARE HEALTH SERVICES - VOORHEES,Camden,NJ,Non profit,315500,1086 DUMONT CIRCLE,VOORHEES,8043,2019-09-27,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-11-08,1,Y,N,2020-02-01,1086 DUMONT CIR,8043,VOORHEES,2019,1
2026,MANORCARE HEALTH SERVICES - VOORHEES,Camden,NJ,Non profit,315500,1086 DUMONT CIRCLE,VOORHEES,8043,2018-08-28,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-10-19,2,Y,N,2020-02-01,1086 DUMONT CIR,8043,VOORHEES,2018,1
2026,MANORCARE HEALTH SERVICES - VOORHEES,Camden,NJ,Non profit,315500,1086 DUMONT CIRCLE,VOORHEES,8043,2017-06-29,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-07-29,3,Y,N,2020-02-01,1086 DUMONT CIR,8043,VOORHEES,2017,1
2027,PREMIER CADBURY OF CHERRY HILL,Camden,NJ,For profit,315183,2150 ROUTE 38,CHERRY HILL,8002,2018-09-11,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-10-11,2,Y,N,2020-02-01,2150 RTE 38,8002,CHERRY HILL,2018,1
2027,PREMIER CADBURY OF CHERRY HILL,Camden,NJ,For profit,315183,2150 ROUTE 38,CHERRY HILL,8002,2017-06-23,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-08-07,3,Y,N,2020-02-01,2150 RTE 38,8002,CHERRY HILL,2017,1
2028,SILVER HEALTHCARE CENTER,Camden,NJ,For profit,315280,1417 BRACE ROAD,CHERRY HILL,8034,2019-05-29,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,F,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-07-31,1,Y,N,2020-02-01,1417 BRACE RD,8034,CHERRY HILL,2019,1
2028,SILVER HEALTHCARE CENTER,Camden,NJ,For profit,315280,1417 BRACE ROAD,CHERRY HILL,8034,2018-04-24,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-05-25,2,Y,N,2020-02-01,1417 BRACE RD,8034,CHERRY HILL,2018,1
2028,SILVER HEALTHCARE CENTER,Camden,NJ,For profit,315280,1417 BRACE ROAD,CHERRY HILL,8034,2017-03-31,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-05-11,3,Y,N,2020-02-01,1417 BRACE RD,8034,CHERRY HILL,2017,1
2029,ST MARY'S CENTER FOR REHABILITATION & HEALTHCARE,Camden,NJ,For profit,315060,210 ST MARY'S DRIVE,CHERRY HILL,8003,2018-02-13,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-03-25,2,Y,N,2020-02-01,210 ST MARYS DR,8003,CHERRY HILL,2018,1
2030,UNITED METHODIST COMMUNITIES AT COLLINGSWOOD,Camden,NJ,Non profit,315404,460 HADDON AVE,COLLINGSWOOD,8108,2017-04-28,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-05-31,3,Y,N,2020-02-01,460 HADDON AVE,8108,COLLINGSWOOD,2017,1
2031,"VOORHEES CARE & REHABILITATION CENTER, THE",Camden,NJ,For profit,315187,1302 LAUREL OAK ROAD,VOORHEES,8043,2019-05-28,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-06-12,1,Y,N,2020-02-01,1302 LAUREL OAK RD,8043,VOORHEES,2019,1
2031,"VOORHEES CARE & REHABILITATION CENTER, THE",Camden,NJ,For profit,315187,1302 LAUREL OAK ROAD,VOORHEES,8043,2018-04-25,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-06-01,2,Y,N,2020-02-01,1302 LAUREL OAK RD,8043,VOORHEES,2018,1
2031,"VOORHEES CARE & REHABILITATION CENTER, THE",Camden,NJ,For profit,315187,1302 LAUREL OAK ROAD,VOORHEES,8043,2017-03-06,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-04-16,3,Y,N,2020-02-01,1302 LAUREL OAK RD,8043,VOORHEES,2017,1
2032,VOORHEES CENTER,Camden,NJ,For profit,315219,3001 EVESHAM ROAD,VOORHEES,8043,2018-12-20,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-12-21,2,N,Y,2020-02-01,3001 EVESHAM RD,8043,VOORHEES,2018,1
2032,VOORHEES CENTER,Camden,NJ,For profit,315219,3001 EVESHAM ROAD,VOORHEES,8043,2019-02-08,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-03-19,2,Y,N,2020-02-01,3001 EVESHAM RD,8043,VOORHEES,2019,1
2033,AUTUMN LAKE HEALTHCARE AT OCEANVIEW,Cape May,NJ,For profit,315179,,,,,,,,,,,,,,,,,,,,,0
2034,COURT HOUSE CENTER,Cape May,NJ,For profit,315228,144 MAGNOLIA DRIVE,CAPE MAY COURT HOUSE,8210,2018-08-30,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-09-28,2,Y,N,2020-02-01,144 MAGNOLIA DR,8210,CAPE MAY COURT HOUSE,2018,1
2035,NORTH CAPE CENTER,Cape May,NJ,For profit,315350,700 TOWNBANK ROAD,CAPE MAY,8204,2019-10-24,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-11-30,1,Y,N,2020-02-01,700 TOWNBANK RD,8204,CAPE MAY,2019,1
2036,VICTORIA MANOR,Cape May,NJ,For profit,315508,3809 BAYSHORE ROAD,NORTH CAPE MAY,8204,2019-12-19,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2020-01-03,1,Y,N,2020-02-01,3809 BAYSHORE RD,8204,NORTH CAPE MAY,2019,1
2036,VICTORIA MANOR,Cape May,NJ,For profit,315508,3809 BAYSHORE ROAD,NORTH CAPE MAY,8204,2018-11-05,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-12-14,2,Y,N,2020-02-01,3809 BAYSHORE RD,8204,NORTH CAPE MAY,2018,1
2037,NEW JERSEY VETERANS MEMORIAL VINELAND,Cumberland,NJ,Government,315496,524 NORTH WEST BLVD,VINELAND,8360,2017-04-21,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-04-22,3,Y,N,2020-02-01,524 N W BLVD,8360,VINELAND,2017,1
2038,ALARIS HEALTH AT CEDAR GROVE,Essex,NJ,For profit,315357,110 GROVE AVE,CEDAR GROVE,7009,2017-12-12,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-01-23,2,Y,N,2020-02-01,110 GRV AVE,7009,CEDAR GROVE,2017,1
2038,ALARIS HEALTH AT CEDAR GROVE,Essex,NJ,For profit,315357,110 GROVE AVE,CEDAR GROVE,7009,2016-10-21,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-11-11,3,Y,N,2020-02-01,110 GRV AVE,7009,CEDAR GROVE,2016,1
2039,ALARIS HEALTH AT ESSEX,Essex,NJ,For profit,315359,,,,,,,,,,,,,,,,,,,,,0
2040,ALARIS HEALTH AT ST MARY'S,Essex,NJ,For profit,315352,135 SOUTH CENTER STREET,ORANGE,7050,2019-12-20,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2020-02-10,1,Y,N,2020-02-01,135 S CTR ST,7050,ORANGE,2019,1
2040,ALARIS HEALTH AT ST MARY'S,Essex,NJ,For profit,315352,135 SOUTH CENTER STREET,ORANGE,7050,2017-06-02,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-07-08,3,N,Y,2020-02-01,135 S CTR ST,7050,ORANGE,2017,1
2041,ALARIS HEALTH AT WEST ORANGE,Essex,NJ,For profit,315449,5 BROOK END DRIVE,WEST ORANGE,7052,2019-02-08,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-03-01,1,Y,N,2020-02-01,5 BRK END DR,7052,WEST ORANGE,2019,1
2041,ALARIS HEALTH AT WEST ORANGE,Essex,NJ,For profit,315449,5 BROOK END DRIVE,WEST ORANGE,7052,2016-11-22,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-12-27,3,Y,N,2020-02-01,5 BRK END DR,7052,WEST ORANGE,2016,1
2042,ARBOR GLEN CENTER,Essex,NJ,For profit,315036,,,,,,,,,,,,,,,,,,,,,0
2043,ATRIUM POST ACUTE CARE OF LIVINGSTON,Essex,NJ,For profit,315526,348 EAST CEDAR STREET,LIVINGSTON,7039,2019-08-01,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-08-23,1,Y,N,2020-02-01,348 E CEDAR ST,7039,LIVINGSTON,2019,1
2044,BROADWAY HOUSE FOR CONTINUING,Essex,NJ,Non profit,315343,,,,,,,,,,,,,,,,,,,,,0
2045,BROOKHAVEN HEALTH CARE CENTER,Essex,NJ,For profit,315268,,,,,,,,,,,,,,,,,,,,,0
2046,CANTERBURY AT CEDAR GROVE,Essex,NJ,For profit,315204,398 POMPTON AVENUE,CEDAR GROVE,7009,2019-08-07,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-09-24,1,Y,N,2020-02-01,398 POMPTON AVE,7009,CEDAR GROVE,2019,1
